ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7266	"ENSMUSG00000040506.17"	"Ambra1"	chr2	+	91635368	91635455	91640374	91640554	91603055	91604092	91654804	91654885
7267	"ENSMUSG00000001127.13"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726758
7268	"ENSMUSG00000052926.17"	"Rnaseh2a"	chr8	-	85686404	85686492	85686595	85686733	85684295	85684718	85691759	85691847
7269	"ENSMUSG00000031792.16"	"Usb1"	chr8	+	96065261	96065445	96069749	96069803	96059995	96060162	96070584	96070690
7270	"ENSMUSG00000022788.17"	"Fgd4"	chr16	-	16279864	16279923	16287567	16287706	16279457	16279604	16292090	16292247
7271	"ENSMUSG00000022788.17"	"Fgd4"	chr16	-	16301953	16302461	16308286	16308470	16295287	16295377	16321960	16322080
7272	"ENSMUSG00000035521.14"	"Gnptg"	chr17	-	25454155	25454238	25454318	25454433	25453953	25454085	25454507	25454601
7273	"ENSMUSG00000035521.14"	"Gnptg"	chr17	-	25454155	25454238	25454318	25454454	25453953	25454085	25454507	25454601
7274	"ENSMUSG00000035521.14"	"Gnptg"	chr17	-	25454507	25454601	25454678	25454762	25453953	25454085	25454829	25454884
7275	"ENSMUSG00000020289.16"	"Nprl3"	chr11	-	32203874	32203949	32205438	32205568	32200124	32200278	32213024	32213094
7276	"ENSMUSG00000120266.1"	"ENSMUSG00000120266"	chr3	-	143931301	143931548	143932209	143932303	143930139	143930822	143932814	143933068
7277	"ENSMUSG00000120266.1"	"ENSMUSG00000120266"	chr3	-	143932209	143932303	143932814	143933068	143930139	143930822	143937758	143937883
7278	"ENSMUSG00000120266.1"	"ENSMUSG00000120266"	chr3	-	143932209	143932303	143932814	143933068	143931301	143931548	143937758	143937883
7279	"ENSMUSG00000056310.15"	"Tyw1"	chr5	+	130287773	130287895	130291659	130291782	130285875	130286034	130295823	130295925
7280	"ENSMUSG00000031812.17"	"Map1lc3b"	chr8	+	122320228	122320284	122322724	122322831	122317099	122317303	122323334	122325499
7281	"ENSMUSG00000031812.17"	"Map1lc3b"	chr8	+	122320228	122320389	122322724	122322831	122317222	122317303	122323334	122323751
7282	"ENSMUSG00000035778.18"	"Ggta1"	chr2	-	35304230	35304296	35306483	35306519	35303337	35303439	35312191	35312280
7283	"ENSMUSG00000035778.18"	"Ggta1"	chr2	-	35304230	35304296	35312191	35312280	35303337	35303439	35313243	35313424
7284	"ENSMUSG00000031819.14"	"Emc8"	chr8	-	121385266	121385361	121387522	121387599	121380652	121384987	121394495	121394860
7285	"ENSMUSG00000031819.14"	"Emc8"	chr8	-	121385743	121385813	121387522	121387599	121380652	121384987	121394495	121394860
7286	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129899182	129899347	129900544	129900709	129898817	129898901	129901354	129901519
7287	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129908727	129908826	129910426	129910489	129908343	129908429	129910854	129911026
7288	"ENSMUSG00000061981.15"	"Flot2"	chr11	+	77944188	77944279	77945610	77945701	77940303	77940385	77946582	77946706
7289	"ENSMUSG00000067367.10"	"Lyar"	chr5	+	38383232	38383347	38385198	38385306	38381970	38382141	38385393	38385477
7290	"ENSMUSG00000067367.10"	"Lyar"	chr5	+	38385198	38385306	38385393	38385477	38383232	38383347	38387904	38388334
7291	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101182208	101182358	101187083	101187142	101176777	101179807	101189834	101189902
7292	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101186359	101186450	101187083	101187142	101186120	101186257	101189834	101189902
7293	"ENSMUSG00000035086.14"	"Becn1"	chr11	-	101187083	101187142	101189834	101189902	101186359	101186450	101192553	101192682
7294	"ENSMUSG00000025825.13"	"Iscu"	chr5	+	113913278	113913389	113914831	113915139	113912323	113912437	113915893	113916334
7295	"ENSMUSG00000025825.13"	"Iscu"	chr5	+	113913278	113913389	113914831	113914910	113912323	113912437	113915893	113916349
7296	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61346734	61346894	61348494	61348684	61343484	61343570	61349771	61349870
7297	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61346734	61346894	61349771	61349870	61343484	61343570	61353117	61353268
7298	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61346734	61346894	61357033	61357121	61343484	61343570	61358581	61358754
7299	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61349771	61349870	61353117	61353268	61343484	61343570	61357033	61357121
7300	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61349771	61349870	61357033	61357121	61343484	61343570	61358581	61358754
7301	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61349771	61349870	61353117	61353268	61346734	61346894	61357033	61357121
7302	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61353117	61353268	61357033	61357121	61343484	61343570	61358581	61358754
7303	"ENSMUSG00000038005.16"	"Hpf1"	chr8	+	61353117	61353268	61357033	61357121	61349771	61349870	61358581	61358754
7304	"ENSMUSG00000025968.17"	"Ndufs1"	chr1	-	63205449	63205526	63208387	63208495	63204107	63204189	63209208	63209300
7305	"ENSMUSG00000025968.17"	"Ndufs1"	chr1	-	63208387	63208495	63209208	63209300	63205449	63205526	63210007	63210073
7306	"ENSMUSG00000042642.14"	"Flad1"	chr3	-	89312887	89313077	89313161	89313260	89310702	89310776	89314715	89314863
7307	"ENSMUSG00000042642.14"	"Flad1"	chr3	-	89313161	89313260	89314715	89314863	89310702	89310776	89315728	89316473
7308	"ENSMUSG00000042642.14"	"Flad1"	chr3	-	89313161	89313260	89314715	89314863	89312887	89313077	89315728	89316473
7309	"ENSMUSG00000048534.8"	"Jaml"	chr9	+	44993930	44994027	44998138	44998302	44990480	44990594	44999910	45000136
7310	"ENSMUSG00000024480.10"	"Ap3s1"	chr18	+	46887437	46887529	46912254	46912326	46874942	46875148	46913727	46913835
7311	"ENSMUSG00000024480.10"	"Ap3s1"	chr18	+	46891069	46891181	46912254	46912326	46887437	46887529	46913727	46913835
7312	"ENSMUSG00000024480.10"	"Ap3s1"	chr18	+	46891069	46891181	46913727	46913835	46887437	46887529	46922963	46923893
7313	"ENSMUSG00000032519.12"	"Slc25a38"	chr9	+	119945567	119945689	119946518	119946603	119939439	119939638	119949322	119949502
7314	"ENSMUSG00000021384.15"	"Susd3"	chr13	-	49390899	49391088	49393958	49394147	49384165	49384807	49401520	49401770
7315	"ENSMUSG00000028837.9"	"Psmb2"	chr4	+	126577914	126578037	126580821	126580892	126571422	126571638	126599850	126600013
7316	"ENSMUSG00000028837.9"	"Psmb2"	chr4	+	126577914	126578037	126599850	126600013	126571422	126571638	126601346	126601396
7317	"ENSMUSG00000028837.9"	"Psmb2"	chr4	+	126599850	126600013	126601346	126601396	126571422	126571638	126603271	126603507
7318	"ENSMUSG00000028837.9"	"Psmb2"	chr4	+	126599850	126600013	126601346	126601396	126577914	126578037	126603271	126603507
7319	"ENSMUSG00000005763.16"	"Cd247"	chr1	+	165682734	165682838	165683968	165684025	165616249	165616455	165684984	165685065
7320	"ENSMUSG00000034947.14"	"Tmem106a"	chr11	+	101473326	101473530	101474383	101474610	101473067	101473151	101475271	101475335
7321	"ENSMUSG00000034947.14"	"Tmem106a"	chr11	+	101473450	101473530	101474383	101474610	101473067	101473151	101475271	101475335
7322	"ENSMUSG00000034947.14"	"Tmem106a"	chr11	+	101474383	101474610	101475271	101475335	101473326	101473530	101477064	101477218
7323	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132269092	132269149	132271366	132271433	132265497	132265599	132273947	132274019
7324	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132271967	132272062	132273947	132274019	132271366	132271433	132277687	132277779
7325	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132273947	132274019	132277687	132277779	132269092	132269149	132278845	132278921
7326	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132273947	132274019	132278845	132278921	132269092	132269149	132280327	132280531
7327	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132273947	132274019	132277687	132277779	132271967	132272062	132278845	132278921
7328	"ENSMUSG00000054405.15"	"Dnajc8"	chr4	+	132273947	132274019	132278845	132278921	132271967	132272062	132280327	132280508
7329	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50433828	50433899	50436022	50436079	50432916	50433636	50436561	50436584
7330	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436022	50436079	50436561	50436584	50433828	50433899	50438169	50438249
7331	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436561	50436584	50438169	50438316	50436022	50436079	50439856	50439945
7332	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436561	50436584	50438169	50438249	50436022	50436079	50439856	50439951
7333	"ENSMUSG00000037514.19"	"Pank2"	chr2	+	131122076	131122330	131124511	131124688	131115830	131116183	131129393	131129517
7334	"ENSMUSG00000047554.15"	"Tmem41b"	chr7	-	109581862	109581980	109585168	109585231	109580195	109580324	109585416	109585466
7335	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132389205	132389249	132394465	132394545	132384003	132384099	132397499	132397566
7336	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132394465	132394545	132397499	132397566	132389205	132389249	132400206	132400343
7337	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132394465	132394545	132397499	132397566	132389205	132389249	132417015	132417101
7338	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132397499	132397566	132400206	132400343	132394465	132394545	132417015	132417101
7339	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132400206	132400343	132417015	132417101	132394465	132394545	132420272	132420456
7340	"ENSMUSG00000028886.16"	"Eya3"	chr4	+	132400206	132400343	132417015	132417101	132397499	132397566	132420272	132420456
7341	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100959874	100960068	100963027	100963094	100957621	100957741	100965827	100965864
7342	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100959874	100960068	100965827	100965864	100957621	100957741	100966382	100966473
7343	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100963027	100963094	100965827	100965864	100957621	100957741	100966382	100966473
7344	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100963027	100963094	100965827	100965864	100959874	100960068	100966382	100966473
7345	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100963027	100963094	100966382	100966473	100959874	100960068	100968696	100968806
7346	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100965827	100965864	100966382	100966473	100959874	100960068	100968696	100968806
7347	"ENSMUSG00000035234.19"	"Abraxas1"	chr5	-	100965827	100965864	100966382	100966473	100963027	100963094	100968696	100968806
7348	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44231106	44231225	44231765	44231965	44230844	44230968	44234422	44234545
7349	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44231765	44231965	44234422	44234545	44231106	44231225	44234642	44234787
7350	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44231765	44231965	44234642	44234787	44231106	44231225	44235137	44235236
7351	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44234422	44234545	44234642	44234787	44231106	44231225	44235137	44235236
7352	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44234422	44234545	44234642	44234787	44231765	44231965	44235137	44235236
7353	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44234642	44234787	44235137	44235236	44231765	44231965	44235982	44236286
7354	"ENSMUSG00000002204.10"	"Napsa"	chr7	+	44234642	44234787	44235137	44235236	44234422	44234545	44235982	44236286
7355	"ENSMUSG00000035173.15"	"Ccdc186"	chr19	-	56798670	56798797	56801426	56802121	56797624	56797753	56810419	56810622
7356	"ENSMUSG00000028807.3"	"Zbtb8a"	chr4	-	129253690	129254493	129263021	129263115	129251497	129251667	129271532	129271909
7357	"ENSMUSG00000024222.18"	"Fkbp5"	chr17	-	28718339	28718392	28726162	28726443	28706878	28706977	28736368	28736498
7358	"ENSMUSG00000046364.15"	"Rpl27a"	chr7	+	109119124	109119200	109119674	109119849	109118791	109118855	109120807	109121574
7359	"ENSMUSG00000003380.12"	"Rabac1"	chr7	-	24669511	24669613	24671185	24671283	24669176	24669434	24671526	24671739
7360	"ENSMUSG00000028522.17"	"Mier1"	chr4	+	102984469	102984494	102988162	102988308	102976482	102976706	102996554	102996713
7361	"ENSMUSG00000025877.15"	"Hk3"	chr13	-	55156487	55156587	55156765	55156861	55154884	55155068	55158509	55158629
7362	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131362566	131362841	131363091	131362014	131362188	131363978	131364139
7363	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131362566	131362974	131363091	131362014	131362188	131363978	131364139
7364	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131363091	131363978	131364139	131362014	131362188	131366662	131367092
7365	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131363091	131364067	131364139	131362014	131362188	131366662	131367092
7366	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131363091	131366163	131366253	131362014	131362188	131366662	131367092
7367	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131363978	131364139	131366163	131366253	131362014	131362188	131366662	131367092
7368	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131364067	131364139	131366163	131366253	131362014	131362188	131366662	131367092
7369	"ENSMUSG00000056476.14"	"Med12l"	chr3	+	58946586	58946619	58949674	58949834	58944980	58945172	58975662	58975832
7370	"ENSMUSG00000026655.16"	"Fam107b"	chr2	+	3773832	3774016	3779454	3779605	3714494	3714673	3780537	3783179
7371	"ENSMUSG00000024910.6"	"Ctsw"	chr19	-	5516416	5516513	5516608	5516763	5516258	5516339	5517050	5517164
7372	"ENSMUSG00000002984.18"	"Tomm40"	chr7	-	19436990	19437067	19437193	19437316	19436772	19436875	19444657	19444763
7373	"ENSMUSG00000002984.18"	"Tomm40"	chr7	-	19444842	19444944	19447593	19447686	19444657	19444763	19448217	19448285
7374	"ENSMUSG00000002984.18"	"Tomm40"	chr7	-	19447593	19447686	19448217	19448285	19444842	19444944	19448905	19449184
7375	"ENSMUSG00000040811.16"	"Eml2"	chr7	+	18935754	18935852	18936433	18936521	18935489	18935578	18936901	18936997
7376	"ENSMUSG00000040811.16"	"Eml2"	chr7	+	18936433	18936521	18936901	18936997	18935489	18935578	18937826	18937957
7377	"ENSMUSG00000040811.16"	"Eml2"	chr7	+	18936433	18936521	18936901	18936997	18935754	18935852	18937826	18937957
7378	"ENSMUSG00000032615.15"	"Nt5m"	chr11	+	59743616	59743717	59751575	59751636	59738898	59739198	59765378	59765493
7379	"ENSMUSG00000063801.8"	"Ap3s2"	chr7	-	79532213	79532321	79559582	79559654	79525072	79530360	79564894	79565006
7380	"ENSMUSG00000063801.8"	"Ap3s2"	chr7	-	79559582	79559654	79564894	79565006	79532213	79532321	79565763	79565855
7381	"ENSMUSG00000033434.16"	"Gtpbp6"	chr5	-	110254518	110254649	110254735	110254806	110254131	110254202	110254925	110255063
7382	"ENSMUSG00000033434.16"	"Gtpbp6"	chr5	-	110254518	110254649	110254925	110255063	110254131	110254202	110255721	110256063
7383	"ENSMUSG00000031422.17"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101
7384	"ENSMUSG00000028403.16"	"Zdhhc21"	chr4	-	82738566	82738683	82753682	82753821	82725249	82725293	82756512	82756624
7385	"ENSMUSG00000025235.9"	"Bbs4"	chr9	-	59237700	59237755	59240762	59240890	59235862	59235931	59243646	59243700
7386	"ENSMUSG00000030822.16"	"Prr14"	chr7	+	127072968	127073158	127073550	127073594	127072766	127072888	127073685	127073891
7387	"ENSMUSG00000021040.16"	"Slirp"	chr12	+	87494333	87494392	87496062	87496170	87490665	87490796	87496573	87498976
7388	"ENSMUSG00000023143.11"	"Nagpa"	chr16	-	5016439	5016487	5016594	5016800	5015575	5015677	5017479	5017608
7389	"ENSMUSG00000025393.13"	"Atp5b"	chr10	+	127924189	127924402	127924825	127925027	127922166	127922289	127925887	127926260
7390	"ENSMUSG00000005378.18"	"Bud23"	chr5	-	135084881	135084940	135085192	135085238	135082402	135082492	135085695	135085781
7391	"ENSMUSG00000024679.11"	"Ms4a6d"	chr19	-	11565327	11565429	11567353	11567560	11563967	11564545	11570228	11570285
7392	"ENSMUSG00000024679.11"	"Ms4a6d"	chr19	-	11570228	11570285	11579193	11579328	11565327	11565429	11580509	11580672
7393	"ENSMUSG00000005510.10"	"Ndufs3"	chr2	-	90728980	90729106	90732706	90732856	90724979	90725221	90733190	90733288
7394	"ENSMUSG00000020459.15"	"Mtif2"	chr11	+	29479928	29480154	29480580	29480692	29476447	29476487	29483225	29483397
7395	"ENSMUSG00000020459.15"	"Mtif2"	chr11	+	29479928	29480154	29480580	29480692	29476456	29476843	29483225	29483397
7396	"ENSMUSG00000089844.8"	"A530032D15Rik"	chr1	-	85068797	85068910	85072017	85072080	85067247	85067301	85077197	85077369
7397	"ENSMUSG00000021709.15"	"Erbin"	chr13	-	103961227	103961434	103964414	103964531	103959821	103959914	103966695	103966839
7398	"ENSMUSG00000021709.15"	"Erbin"	chr13	-	103961227	103961434	103964414	103964531	103959821	103959914	103970005	103971536
7399	"ENSMUSG00000021709.15"	"Erbin"	chr13	-	103964414	103964531	103966695	103966839	103961227	103961434	103970005	103971536
7400	"ENSMUSG00000022160.19"	"Mettl3"	chr14	-	52534375	52534414	52534927	52535115	52534120	52534229	52535325	52535542
7401	"ENSMUSG00000034931.16"	"Dhx8"	chr11	+	101624981	101625067	101626203	101626276	101623775	101624014	101626634	101626720
7402	"ENSMUSG00000031353.14"	"Rbbp7"	chrX	+	161544570	161544715	161551847	161551993	161543397	161543703	161552759	161552933
7403	"ENSMUSG00000031353.14"	"Rbbp7"	chrX	+	161557548	161557625	161558731	161558789	161556436	161556514	161560767	161560878
7404	"ENSMUSG00000035278.10"	"Plekhj1"	chr10	-	80632424	80632488	80632565	80632656	80631932	80632356	80633606	80633673
7405	"ENSMUSG00000035278.10"	"Plekhj1"	chr10	-	80632565	80632656	80633606	80633673	80632424	80632488	80633743	80633811
7406	"ENSMUSG00000035278.10"	"Plekhj1"	chr10	-	80633606	80633673	80633743	80633811	80632565	80632656	80633914	80634460
7407	"ENSMUSG00000016833.15"	"Mrps18c"	chr5	+	100947417	100947479	100949773	100949857	100946492	100946726	100950918	100950976
7408	"ENSMUSG00000016833.15"	"Mrps18c"	chr5	+	100947417	100947479	100949773	100949857	100946602	100946726	100951835	100951895
7409	"ENSMUSG00000016833.15"	"Mrps18c"	chr5	+	100949773	100949857	100950918	100950976	100947417	100947479	100951835	100951895
7410	"ENSMUSG00000016833.15"	"Mrps18c"	chr5	+	100950918	100950976	100951835	100951895	100947417	100947479	100952197	100952337
7411	"ENSMUSG00000036814.14"	"Slc6a20a"	chr9	-	123485285	123485527	123486466	123486577	123484067	123484230	123489459	123489687
7412	"ENSMUSG00000037940.18"	"Inpp4b"	chr8	+	82199385	82199448	82494722	82494841	82069190	82069426	82497436	82497553
7413	"ENSMUSG00000037940.18"	"Inpp4b"	chr8	+	82497436	82497553	82571084	82571135	82199385	82199448	82583320	82583400
7414	"ENSMUSG00000037940.18"	"Inpp4b"	chr8	+	82497436	82497553	82583320	82583400	82199385	82199448	82610761	82610873
7415	"ENSMUSG00000037940.18"	"Inpp4b"	chr8	+	82737167	82737333	82759685	82759858	82723828	82724032	82761009	82761133
7416	"ENSMUSG00000020456.18"	"Ogdh"	chr11	+	6266764	6266855	6266977	6267080	6263787	6263979	6284532	6284648
7417	"ENSMUSG00000025013.16"	"Tll2"	chr19	-	41108609	41108734	41109774	41109848	41105673	41105789	41116899	41117005
7418	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11448452	11448615	11449756	11449891	11446729	11446920	11452637	11452694
7419	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11448452	11448615	11452637	11452694	11446729	11446920	11455531	11455738
7420	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11449756	11449891	11452637	11452694	11446729	11446920	11455531	11455738
7421	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11449756	11449891	11452637	11452694	11448452	11448615	11455531	11455738
7422	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11452637	11452694	11455531	11455738	11446729	11446920	11457662	11457763
7423	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11452637	11452694	11455531	11455738	11448452	11448615	11457662	11457763
7424	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11452637	11452694	11455531	11455738	11449756	11449891	11457662	11457763
7425	"ENSMUSG00000079419.5"	"Ms4a6c"	chr19	+	11455531	11455738	11457662	11457763	11452637	11452694	11458569	11459556
7426	"ENSMUSG00000039934.13"	"Gsap"	chr5	+	21401042	21401099	21412238	21412308	21399397	21399474	21412585	21412639
7427	"ENSMUSG00000039934.13"	"Gsap"	chr5	+	21422387	21422476	21433021	21433065	21412585	21412639	21434158	21434244
7428	"ENSMUSG00000039934.13"	"Gsap"	chr5	+	21427387	21427437	21431241	21431346	21426223	21426293	21431771	21431831
7429	"ENSMUSG00000039934.13"	"Gsap"	chr5	+	21427387	21427437	21433021	21433065	21426223	21426293	21434158	21434244
