ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
30137	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112649084	112649161	112642238	112642299	112652706	112652891
30138	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112649084	112649161	112642238	112642299	112656877	112656977
30139	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112652706	112652891	112642238	112642299	112656877	112656977
30140	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112652706	112652891	112642238	112642299	112663676	112663747
30141	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112652706	112652891	112649084	112649161	112656877	112656977
30142	"ENSMUSG00000030254.17"	"Rad18"	chr6	-	112664937	112664999	112663676	112663747	112670429	112670511
30144	"ENSMUSG00000040016.17"	"Ptger3"	chr3	+	157310601	157310781	157272528	157273482	157347357	157347446
30147	"ENSMUSG00000027353.15"	"Mcm8"	chr2	+	132673567	132673598	132669849	132670045	132676657	132676799
30148	"ENSMUSG00000027353.15"	"Mcm8"	chr2	+	132674682	132674823	132673567	132673598	132676657	132676799
30149	"ENSMUSG00000000386.19"	"Mx1"	chr16	-	97253972	97254051	97252674	97252751	97255224	97255423
30152	"ENSMUSG00000000386.19"	"Mx1"	chr16	-	97256688	97256843	97256289	97256428	97257421	97257559
30153	"ENSMUSG00000000386.19"	"Mx1"	chr16	-	97261955	97262146	97258499	97258692	97263898	97263970
30159	"ENSMUSG00000038172.15"	"Ttc39b"	chr4	-	83150947	83151065	83148644	83148761	83155478	83155587
30160	"ENSMUSG00000038172.15"	"Ttc39b"	chr4	-	83158304	83158431	83155478	83155587	83159882	83159974
30163	"ENSMUSG00000028771.14"	"Ptpn12"	chr5	-	21194004	21194106	21191642	21192492	21196391	21196422
30164	"ENSMUSG00000028771.14"	"Ptpn12"	chr5	-	21206269	21206355	21202780	21203754	21207420	21207516
30165	"ENSMUSG00000028771.14"	"Ptpn12"	chr5	-	21234773	21234882	21227015	21227092	21260646	21260909
30167	"ENSMUSG00000039275.10"	"Foxk2"	chr11	+	121190409	121190619	121189384	121189681	121197593	121200722
30168	"ENSMUSG00000028542.18"	"Slc6a9"	chr4	+	117720885	117721020	117720625	117720758	117721109	117721213
30170	"ENSMUSG00000028608.16"	"Czib"	chr4	+	107747315	107747399	107747009	107747093	107748661	107748718
30171	"ENSMUSG00000028608.16"	"Czib"	chr4	+	107750530	107750608	107749418	107749450	107752069	107752135
30173	"ENSMUSG00000028608.16"	"Czib"	chr4	+	107752747	107752783	107752069	107752135	107753858	107754315
30174	"ENSMUSG00000028608.16"	"Czib"	chr4	+	107752747	107752783	107752069	107752135	107754067	107756581
30176	"ENSMUSG00000054169.8"	"Ceacam10"	chr7	+	24480294	24480654	24477550	24477910	24483887	24484077
30177	"ENSMUSG00000027078.15"	"Ube2l6"	chr2	+	84633122	84633218	84629171	84629276	84636680	84636867
30178	"ENSMUSG00000027078.15"	"Ube2l6"	chr2	+	84633122	84633218	84629171	84629276	84639348	84640520
30179	"ENSMUSG00000027078.15"	"Ube2l6"	chr2	+	84636680	84636867	84629171	84629276	84639348	84640520
30180	"ENSMUSG00000027078.15"	"Ube2l6"	chr2	+	84636680	84636867	84633122	84633218	84639348	84640520
30184	"ENSMUSG00000052934.15"	"Fbxo31"	chr8	-	122293013	122293085	122287124	122287201	122305196	122305545
30185	"ENSMUSG00000028710.19"	"Atpaf1"	chr4	+	115647777	115647828	115645458	115645567	115648419	115648482
30186	"ENSMUSG00000028710.19"	"Atpaf1"	chr4	+	115648419	115648482	115645458	115645567	115652600	115652651
30187	"ENSMUSG00000028710.19"	"Atpaf1"	chr4	+	115657514	115657622	115655162	115655258	115668198	115668458
30188	"ENSMUSG00000022419.17"	"Deptor"	chr15	+	55072126	55072312	55044260	55044439	55075587	55075722
30189	"ENSMUSG00000022419.17"	"Deptor"	chr15	+	55075587	55075722	55072126	55072312	55078883	55078954
30190	"ENSMUSG00000036817.15"	"Sun1"	chr5	+	139211017	139211202	139209348	139209540	139212332	139212359
30194	"ENSMUSG00000036817.15"	"Sun1"	chr5	+	139216527	139216593	139215507	139215699	139219225	139219324
30197	"ENSMUSG00000014767.18"	"Tbp"	chr17	+	15721415	15721464	15720149	15720286	15721573	15721619
30199	"ENSMUSG00000014767.18"	"Tbp"	chr17	+	15721415	15721464	15720221	15720488	15723226	15723390
30202	"ENSMUSG00000014767.18"	"Tbp"	chr17	+	15733791	15733883	15727604	15727692	15735877	15735972
30204	"ENSMUSG00000092558.4"	"Med20"	chr17	+	47923887	47924042	47922506	47922617	47933809	47935343
30205	"ENSMUSG00000092558.4"	"Med20"	chr17	+	47929733	47929987	47922506	47922617	47933809	47935343
30206	"ENSMUSG00000092558.4"	"Med20"	chr17	+	47929733	47929987	47923887	47924042	47933809	47935343
30207	"ENSMUSG00000041649.14"	"Klf8"	chrX	+	152091847	152091920	152020743	152021088	152153840	152153914
30208	"ENSMUSG00000028187.11"	"Rpf1"	chr3	-	146212826	146212953	146211710	146212330	146213268	146213450
30209	"ENSMUSG00000028187.11"	"Rpf1"	chr3	-	146225141	146225198	146223480	146223561	146226923	146227166
30210	"ENSMUSG00000001750.17"	"Tcirg1"	chr19	-	3947467	3947681	3947037	3947169	3947757	3947876
30211	"ENSMUSG00000001750.17"	"Tcirg1"	chr19	-	3948717	3948875	3948547	3948638	3948979	3949119
30212	"ENSMUSG00000007589.10"	"Tinf2"	chr14	-	55918067	55918164	55917471	55917913	55918456	55918546
30213	"ENSMUSG00000007589.10"	"Tinf2"	chr14	-	55918251	55918359	55918067	55918164	55918456	55918546
30214	"ENSMUSG00000104213.6"	"Ighd"	chr12	-	113377891	113378212	113371383	113371541	113379181	113379286
30215	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87153065	87153152	87151072	87151274	87153785	87153876
30216	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87153785	87153876	87153065	87153152	87159407	87159491
30217	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87159407	87159491	87153785	87153876	87163026	87163168
30218	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87159407	87159491	87153785	87153876	87164352	87165630
30219	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87163026	87163168	87153785	87153876	87164352	87165630
30220	"ENSMUSG00000044442.12"	"N6amt1"	chr16	+	87163026	87163168	87159407	87159491	87164352	87165630
30221	"ENSMUSG00000034647.16"	"Ankrd12"	chr17	-	66289830	66294488	66286496	66286595	66331070	66331218
30222	"ENSMUSG00000034647.16"	"Ankrd12"	chr17	-	66349527	66349596	66344487	66344634	66356780	66356928
30223	"ENSMUSG00000034647.16"	"Ankrd12"	chr17	-	66359948	66360086	66356780	66356928	66383878	66384068
30226	"ENSMUSG00000066687.6"	"Zbtb16"	chr9	-	48628582	48628669	48576454	48576625	48654763	48654861
30227	"ENSMUSG00000069633.13"	"Pex11g"	chr8	-	3509286	3509434	3507107	3507309	3510271	3510334
30228	"ENSMUSG00000069633.13"	"Pex11g"	chr8	-	3510271	3510334	3507104	3509434	3513921	3514100
30229	"ENSMUSG00000069633.13"	"Pex11g"	chr8	-	3515782	3515971	3513921	3514100	3517571	3517680
30230	"ENSMUSG00000033906.6"	"Zdhhc15"	chrX	-	103609307	103609440	103607426	103607553	103615259	103615380
30231	"ENSMUSG00000033906.6"	"Zdhhc15"	chrX	-	103631906	103632027	103617774	103617844	103641697	103641792
30232	"ENSMUSG00000033906.6"	"Zdhhc15"	chrX	-	103676189	103676216	103641697	103641792	103714269	103714670
30233	"ENSMUSG00000016510.12"	"Mtif3"	chr5	-	146893596	146893754	146888382	146892625	146895634	146896086
30234	"ENSMUSG00000016510.12"	"Mtif3"	chr5	-	146895634	146896086	146888382	146892625	146900521	146900595
30235	"ENSMUSG00000016510.12"	"Mtif3"	chr5	-	146895634	146896086	146888382	146892625	146900532	146900607
30236	"ENSMUSG00000016510.12"	"Mtif3"	chr5	-	146900030	146900190	146895634	146896086	146900521	146900559
30237	"ENSMUSG00000016510.12"	"Mtif3"	chr5	-	146900030	146900190	146895634	146896086	146900532	146900597
30238	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31209805	31209877	31209540	31209612	31210106	31210228
30239	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31209805	31209877	31209540	31209612	31211304	31211402
30240	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31210106	31210228	31209540	31209612	31211304	31211402
30241	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31210106	31210228	31209540	31209612	31211606	31211737
30242	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31210106	31210228	31209805	31209877	31211304	31211402
30243	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31211304	31211402	31209540	31209612	31211606	31211737
30244	"ENSMUSG00000013622.16"	"Atraid"	chr5	+	31211304	31211402	31210106	31210228	31211606	31211737
30245	"ENSMUSG00000059182.9"	"Skap2"	chr6	-	51836978	51837079	51834401	51836550	51851454	51851567
30246	"ENSMUSG00000059182.9"	"Skap2"	chr6	-	51856750	51856828	51851454	51851567	51884866	51885001
30247	"ENSMUSG00000059182.9"	"Skap2"	chr6	-	51980060	51980086	51972996	51973104	51980629	51980714
30248	"ENSMUSG00000059182.9"	"Skap2"	chr6	-	51980629	51980714	51972996	51973104	51989314	51989495
30249	"ENSMUSG00000059182.9"	"Skap2"	chr6	-	51980629	51980735	51972996	51973104	51989314	51989529
30251	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18852244	18852488	18850685	18850789	18857623	18857737
30252	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18857623	18857737	18852244	18852488	18870922	18870961
30253	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18870922	18870961	18857623	18857737	18877094	18877241
30254	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18870922	18870961	18857623	18857737	18893862	18894015
30255	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18877094	18877241	18857623	18857737	18893862	18894015
30256	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18877094	18877241	18870922	18870961	18893862	18894015
30257	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18893862	18894015	18870922	18870961	18911039	18911136
30258	"ENSMUSG00000026737.13"	"Pip4k2a"	chr2	-	18911039	18911136	18893862	18894015	18912865	18912963
30259	"ENSMUSG00000028331.13"	"Trmo"	chr4	-	46382058	46382685	46379863	46380310	46386093	46386251
30261	"ENSMUSG00000022561.14"	"Gpaa1"	chr15	+	76216095	76216275	76215430	76215663	76216683	76216831
30262	"ENSMUSG00000022561.14"	"Gpaa1"	chr15	+	76216359	76216471	76215544	76215663	76216683	76216831
30263	"ENSMUSG00000022561.14"	"Gpaa1"	chr15	+	76216359	76216471	76216095	76216275	76216683	76216831
30264	"ENSMUSG00000022561.14"	"Gpaa1"	chr15	+	76217102	76217299	76216909	76217011	76217376	76217573
30265	"ENSMUSG00000022561.14"	"Gpaa1"	chr15	+	76218213	76218404	76217376	76217573	76218489	76218660
30266	"ENSMUSG00000029047.14"	"Pex10"	chr4	+	155153119	155153526	155152279	155152360	155154843	155155019
30267	"ENSMUSG00000036104.13"	"Rab3gap1"	chr1	+	127829315	127829435	127818754	127818833	127831408	127831574
30268	"ENSMUSG00000036104.13"	"Rab3gap1"	chr1	+	127831408	127831574	127818754	127818833	127837587	127837687
30269	"ENSMUSG00000036104.13"	"Rab3gap1"	chr1	+	127837587	127837687	127818754	127818833	127843375	127843457
30272	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41366889	41366930	41348995	41349231	41371724	41371849
30273	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41366889	41366930	41348995	41349231	41378946	41379870
30274	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41371724	41371849	41348995	41349231	41378946	41379870
30275	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41371724	41371849	41366889	41366930	41378946	41379870
30276	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41371724	41371849	41366889	41366930	41387174	41387357
30277	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41378946	41379870	41366889	41366930	41387174	41387357
30278	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41378946	41379870	41371724	41371849	41387174	41387357
30279	"ENSMUSG00000028437.15"	"Ubap1"	chr4	+	41387174	41387357	41378946	41379870	41388095	41388197
30280	"ENSMUSG00000074281.4"	"Gm12522"	chr3	-	108289786	108290112	108286592	108288250	108290602	108291057
30281	"ENSMUSG00000002068.17"	"Ccne1"	chr7	-	37798671	37798783	37798416	37798574	37798892	37799027
30282	"ENSMUSG00000002068.17"	"Ccne1"	chr7	-	37799979	37800126	37799213	37799309	37802210	37802346
30283	"ENSMUSG00000002068.17"	"Ccne1"	chr7	-	37802470	37802619	37802210	37802346	37805703	37805772
30284	"ENSMUSG00000002068.17"	"Ccne1"	chr7	-	37805703	37805772	37802470	37802619	37806020	37806108
30285	"ENSMUSG00000033983.15"	"Coil"	chr11	+	88871894	88872993	88864689	88865028	88873114	88873201
30286	"ENSMUSG00000033983.15"	"Coil"	chr11	+	88873114	88873201	88864689	88865028	88873428	88873476
30287	"ENSMUSG00000033983.15"	"Coil"	chr11	+	88873428	88873476	88864689	88865028	88881493	88882439
30288	"ENSMUSG00000033983.15"	"Coil"	chr11	+	88875842	88875912	88873428	88873476	88881493	88882439
30289	"ENSMUSG00000033983.15"	"Coil"	chr11	+	88878804	88878893	88875842	88875912	88881493	88882439
30290	"ENSMUSG00000027071.15"	"P2rx3"	chr2	-	84854453	84854517	84853826	84853920	84854725	84854797
30291	"ENSMUSG00000027071.15"	"P2rx3"	chr2	-	84854459	84854517	84853826	84853920	84854725	84854797
30293	"ENSMUSG00000020847.16"	"Rph3al"	chr11	-	75724227	75724374	75721824	75723040	75725588	75725702
30294	"ENSMUSG00000020847.16"	"Rph3al"	chr11	-	75769774	75769861	75745129	75745304	75797343	75797473
30295	"ENSMUSG00000020847.16"	"Rph3al"	chr11	-	75801775	75801885	75799736	75799880	75816579	75816717
30297	"ENSMUSG00000020077.15"	"Srgn"	chr10	-	62333557	62333702	62329611	62330885	62343420	62343520
30298	"ENSMUSG00000046909.10"	"Tefm"	chr11	-	80028743	80028893	80027503	80028105	80030691	80031149
30299	"ENSMUSG00000046909.10"	"Tefm"	chr11	-	80030691	80031149	80028743	80028893	80032902	80033001
30301	"ENSMUSG00000027997.10"	"Casp6"	chr3	+	129700049	129700126	129699551	129699701	129704171	129704347
30302	"ENSMUSG00000075463.4"	"4930594M22Rik"	chr14	+	123161033	123161089	123150478	123150704	123163541	123166854
30303	"ENSMUSG00000039840.9"	"Epg5"	chr18	+	77999121	77999195	77997947	77998055	78000621	78000727
30304	"ENSMUSG00000087368.8"	"BC065397"	chrX	+	135657242	135657369	135648071	135648197	135658849	135658945
30305	"ENSMUSG00000087368.8"	"BC065397"	chrX	+	135662739	135662837	135661166	135661324	135689269	135689366
30306	"ENSMUSG00000020288.14"	"Ahsa2"	chr11	-	23441012	23441114	23440668	23440720	23441474	23441582
30307	"ENSMUSG00000020288.14"	"Ahsa2"	chr11	-	23443278	23443393	23442217	23442306	23446690	23446876
30308	"ENSMUSG00000020288.14"	"Ahsa2"	chr11	-	23444978	23445064	23443278	23443393	23446690	23446876
30309	"ENSMUSG00000020288.14"	"Ahsa2"	chr11	-	23446690	23446876	23444978	23445064	23447774	23447930
30310	"ENSMUSG00000020288.14"	"Ahsa2"	chr11	-	23446690	23446881	23444978	23445064	23447774	23448030
30311	"ENSMUSG00000058388.15"	"Phtf1"	chr3	+	103877069	103877126	103876370	103876446	103889201	103889271
30312	"ENSMUSG00000058388.15"	"Phtf1"	chr3	+	103890261	103890420	103889201	103889271	103893068	103893225
30314	"ENSMUSG00000058388.15"	"Phtf1"	chr3	+	103898635	103898722	103898353	103898527	103900996	103901218
30315	"ENSMUSG00000058388.15"	"Phtf1"	chr3	+	103903917	103904046	103900996	103901218	103904748	103905021
30316	"ENSMUSG00000021710.12"	"Nln"	chr13	-	104182696	104182898	104173805	104173992	104187002	104187369
30317	"ENSMUSG00000026857.10"	"Ntmt1"	chr2	+	30709640	30709844	30697837	30698095	30710460	30710713
30318	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8490985	8491099	8489932	8490473	8492729	8492804
30319	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8491221	8491269	8490985	8491099	8492729	8492804
30320	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8492903	8492967	8492729	8492804	8497407	8497560
30321	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8497407	8497560	8492729	8492804	8508978	8509172
30322	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8498854	8498945	8497407	8497560	8508978	8509078
30323	"ENSMUSG00000021039.10"	"Snw1"	chr12	-	87505662	87505728	87503621	87503738	87506190	87506260
30324	"ENSMUSG00000021039.10"	"Snw1"	chr12	-	87515379	87515533	87511319	87511481	87519017	87519044
30325	"ENSMUSG00000054191.10"	"Klf1"	chr8	+	85629317	85630131	85628556	85628744	85631392	85631920
30326	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8537675	8537762	8529933	8530117	8538250	8538333
30327	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8537675	8537762	8529933	8530117	8539431	8539513
30328	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8538250	8538333	8529933	8530117	8539431	8539513
30329	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8538250	8538333	8537675	8537762	8539431	8539513
30330	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8539431	8539513	8529933	8530117	8540631	8540667
30331	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8539431	8539513	8529933	8530117	8542108	8542167
30332	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8540631	8540667	8529933	8530117	8542108	8542167
30333	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8540631	8540667	8529933	8530117	8543265	8543295
30334	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8540631	8540667	8529933	8530117	8545786	8546274
30335	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8540631	8540667	8539431	8539513	8542108	8542167
30336	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8542108	8542167	8529933	8530117	8543265	8543295
30337	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8542108	8542167	8529933	8530117	8545786	8546274
30338	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8542108	8542167	8540631	8540667	8543265	8543295
30339	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8542108	8542167	8540631	8540667	8545786	8546274
30340	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8543265	8543295	8529933	8530117	8545786	8546274
30341	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8543265	8543295	8540631	8540667	8545786	8546274
30342	"ENSMUSG00000073468.13"	"Sft2d1"	chr17	+	8543265	8543295	8542108	8542167	8545786	8546274
30343	"ENSMUSG00000037202.7"	"Prf1"	chr10	+	61135689	61136261	61133611	61133633	61138579	61140459
30346	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248222	44248309	44247635	44248142	44248414	44248468
30347	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248222	44248309	44247635	44248142	44248652	44248772
30348	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248222	44248309	44247635	44248142	44248948	44248987
30349	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248414	44248468	44247635	44248142	44248652	44248772
30350	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248414	44248468	44247635	44248142	44248948	44248987
30351	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248414	44248468	44248222	44248309	44248652	44248772
30352	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248414	44248468	44248222	44248309	44248948	44248987
30353	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248652	44248772	44247635	44248142	44248948	44248987
30354	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248652	44248772	44248222	44248309	44248948	44248987
30355	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248652	44248772	44248414	44248468	44248948	44248987
30356	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248948	44248987	44248652	44248772	44249211	44249325
30357	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44248948	44248987	44248652	44248772	44250944	44251022
30358	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44250944	44251022	44248948	44248987	44251984	44252062
30359	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44252372	44252428	44251984	44252062	44252511	44252561
30360	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44252511	44252561	44251984	44252062	44252922	44252995
30361	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44252511	44252561	44251984	44252062	44253314	44253368
30362	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44252922	44252995	44251984	44252062	44253314	44253368
30363	"ENSMUSG00000032126.17"	"Hmbs"	chr9	-	44252922	44252995	44252511	44252561	44253314	44253368
30364	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427411	30427533	30427125	30427328	30427629	30427714
30365	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427411	30427533	30427125	30427328	30427856	30427993
30366	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427411	30427554	30427127	30427328	30427629	30427714
30367	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427629	30427714	30427125	30427328	30427856	30427993
30368	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427629	30427714	30427411	30427533	30427856	30427993
30370	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427629	30427714	30427411	30427533	30428626	30428696
30372	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427856	30427993	30427411	30427533	30428626	30428696
30373	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427856	30427993	30427629	30427714	30428081	30428141
30374	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427856	30427993	30427629	30427714	30428626	30428696
30375	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427856	30427993	30427629	30427714	30428768	30428947
30376	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428081	30428141	30427411	30427533	30428626	30428696
30377	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428081	30428141	30427629	30427714	30428626	30428696
30378	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428081	30428141	30427629	30427714	30428768	30428851
30379	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428081	30428141	30427856	30427993	30428626	30428696
30380	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428081	30428141	30427856	30427993	30428768	30428851
30381	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30428626	30428696	30427629	30427714	30428768	30428851
